# Observation File: southHGUs.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: South Flume Outflow [mol/h]
# Region: South_Flume_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Outflow [mol/h]
# Region: South_Incised_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Outflow [mol/h]
# Region: South_Typ_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Outflow [mol/h]
# Region: South_Wet_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Depth to Water [m]
# Region: South_Incised_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Depth to Water [m]
# Region: South_Typ_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Depth to Water [m] 
# Region: South_Wet_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Saturation
# Region: South_Incised_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Saturation
# Region: South_Typ_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Saturation
# Region: South_Wet_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Exfiltration [mol/h]
# Region: South_Incised_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Exfiltration [mol/h]
# Region: South_Typ_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Exfiltration [mol/h]
# Region: South_Wet_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Water Content [mol]
# Region: South_Incised_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Water Content [mol]
# Region: South_Typ_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Water Content [mol]
# Region: South_Wet_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# =============================================================================
"time [s]","South Flume Outflow [mol/h]","South Incised Reach Outflow [mol/h]","South Typical Reach Outflow [mol/h]","South Wet Reach Outflow [mol/h]","South Incised Reach Depth to Water [m]","South Typical Reach Depth to Water [m]","South Wet Reach Depth to Water [m] ","South Incised Reach Saturation","South Typical Reach Saturation","South Wet Reach Saturation","South Incised Reach Exfiltration [mol/h]","South Typical Reach Exfiltration [mol/h]","South Wet Reach Exfiltration [mol/h]","South Incised Reach Water Content [mol]","South Typical Reach Water Content [mol]","South Wet Reach Water Content [mol]"
4.064760000000e+07,-6.358173102641e+04,7.381051601377e+04,-5.171936554767e+04,-3.606350623971e+04,9.710967784431e-01,1.004894731900e+00,8.514017882554e-01,9.949283121764e-01,9.949076187126e-01,9.972044604245e-01,-3.903607810314e+04,-6.404663770262e+03,2.063342590755e+04,1.069349345893e+10,5.156844026267e+09,9.616207447853e+09
4.065120000000e+07,-3.665917812635e+04,3.003231357811e+04,-3.019137451722e+04,-2.476201617628e+04,9.746026908908e-01,1.010287032765e+00,8.657585525007e-01,9.948942849211e-01,9.948730527374e-01,9.971725808218e-01,-4.086221381323e+04,-6.916730241411e+03,1.878983383841e+04,1.069307343584e+10,5.156646710340e+09,9.615874230320e+09
4.065480000000e+07,-6.587934431760e+03,0.000000000000e+00,-5.023726615670e+03,-7.597067604716e+03,9.932789453646e-01,1.017559155423e+00,8.755026105289e-01,9.948501252879e-01,9.948289984361e-01,9.971317081181e-01,-5.625751275021e+04,-1.856303675807e+04,-4.451015956764e+03,1.069252857105e+10,5.156395346702e+09,9.615447170992e+09
4.065840000000e+07,-2.233360457769e+03,0.000000000000e+00,-2.643791926877e+03,-8.236222559347e+03,9.991349637172e-01,1.018437704506e+00,8.839827452535e-01,9.948130217585e-01,9.947936724460e-01,9.970997739543e-01,-1.713636313909e+04,-1.048089508721e+04,6.415521845344e+03,1.069207087967e+10,5.156193619316e+09,9.615113353026e+09
4.066200000000e+07,-1.719504272879e+03,0.000000000000e+00,-3.467453142978e+03,-1.070239269437e+04,1.003531110188e+00,1.019991154084e+00,8.911551778847e-01,9.947855765566e-01,9.947680059590e-01,9.970773198350e-01,-2.085514709332e+03,-3.630650925830e+03,1.877544582976e+04,1.069173263632e+10,5.156046863455e+09,9.614878328083e+09
4.066560000000e+07,-3.676785568012e+04,0.000000000000e+00,-3.861626232859e+04,-4.471843729860e+04,9.965389150883e-01,1.025068504101e+00,8.863361944493e-01,9.947821016136e-01,9.947628742863e-01,9.970751771473e-01,1.071905337224e+04,2.230096638192e+04,6.193789067466e+04,1.069168873405e+10,5.156016873712e+09,9.614854951049e+09
4.066920000000e+07,-8.290724405630e+04,4.948712001645e+04,-7.907629816817e+04,-6.584450769382e+04,9.912651339994e-01,1.023773788367e+00,8.824820055379e-01,9.947823814969e-01,9.947613984913e-01,9.970767466830e-01,2.927803308493e+04,3.217828869176e+04,7.778501767776e+04,1.069169085251e+10,5.156007763413e+09,9.614870493585e+09
4.067280000000e+07,-1.195174488975e+05,1.142314464987e+05,-1.106507963890e+05,-8.569812686480e+04,9.897735496282e-01,1.022704818185e+00,8.777427469442e-01,9.947897950635e-01,9.947678185988e-01,9.970860449108e-01,6.748808670871e+04,4.574884763619e+04,1.019831902865e+05,1.069178109966e+10,5.156043644361e+09,9.614966768668e+09
4.067640000000e+07,-1.612009491561e+05,1.823711147245e+05,-1.452995356252e+05,-1.069027293898e+05,9.863162825322e-01,1.021019062066e+00,8.734822607745e-01,9.947989024426e-01,9.947760737957e-01,9.970969387878e-01,8.325767807163e+04,5.223134721198e+04,1.153066790014e+05,1.069189239907e+10,5.156090024914e+09,9.615079938532e+09
4.068000000000e+07,-1.884508680070e+05,2.330404751823e+05,-1.668260203034e+05,-1.186842374085e+05,9.858049307847e-01,1.021019062066e+00,8.672124734109e-01,9.948073498794e-01,9.947838754777e-01,9.971070596228e-01,9.058515580300e+04,5.457275010353e+04,1.221606184389e+05,1.069199580914e+10,5.156133907961e+09,9.615185237990e+09
4.068360000000e+07,-2.005325470492e+05,2.565171086619e+05,-1.764393555523e+05,-1.246652077254e+05,9.839099018484e-01,1.021019062066e+00,8.615316179655e-01,9.948153682953e-01,9.947914034404e-01,9.971166826273e-01,9.510146399416e+04,5.597375180067e+04,1.264270573111e+05,1.069209408237e+10,5.156176288301e+09,9.615285469461e+09
4.068720000000e+07,-2.089830494150e+05,2.721775938956e+05,-1.833717645900e+05,-1.293188654277e+05,9.831633418809e-01,1.017670426794e+00,8.592588010361e-01,9.948230216717e-01,9.947986993192e-01,9.971258720598e-01,9.887663772603e+04,5.714213058695e+04,1.300989135379e+05,1.069218798873e+10,5.156217395205e+09,9.615381284410e+09
4.069080000000e+07,-2.154241268999e+05,2.834659698545e+05,-1.887491830687e+05,-1.330214091871e+05,9.818782899595e-01,1.017670426794e+00,8.576079039143e-01,9.948303578725e-01,9.948057924025e-01,9.971346992455e-01,1.021138531634e+05,5.813364933777e+04,1.331436396543e+05,1.069227809912e+10,5.156257390881e+09,9.615473360692e+09
4.069440000000e+07,-2.206384491222e+05,2.922401277346e+05,-1.931438813001e+05,-1.361170793098e+05,9.804613143853e-01,1.017310464961e+00,8.567131161948e-01,9.948374133259e-01,9.948127038452e-01,9.971432138464e-01,1.049381327844e+05,5.899846161378e+04,1.356854357746e+05,1.069236484611e+10,5.156296390952e+09,9.615562218630e+09
4.069800000000e+07,-2.250391349910e+05,2.994496748817e+05,-1.968736066990e+05,-1.387808888284e+05,9.799714409894e-01,1.017310464961e+00,8.540276031951e-01,9.948442181555e-01,9.948194502187e-01,9.971514581850e-01,1.074281144791e+05,5.976718207282e+04,1.378624760005e+05,1.069244858542e+10,5.156334486714e+09,9.615648289639e+09
4.070160000000e+07,-2.288951774464e+05,3.056241514081e+05,-2.001655498474e+05,-1.411874670697e+05,9.788942161780e-01,1.015964600812e+00,8.517033405369e-01,9.948507957802e-01,9.948260412220e-01,9.971594532720e-01,1.096536532027e+05,6.046338323149e+04,1.398469742086e+05,1.069252959616e+10,5.156371730834e+09,9.615731790695e+09
4.070520000000e+07,-2.323685232299e+05,3.110771234452e+05,-2.031494192365e+05,-1.433976257370e+05,9.771705069753e-01,1.006869373681e+00,8.508645873217e-01,9.948571654787e-01,9.948324850986e-01,9.971672166396e-01,1.116641713080e+05,6.110161919852e+04,1.416563242300e+05,1.069260810645e+10,5.156408166923e+09,9.615812904259e+09
4.070880000000e+07,-2.355397613925e+05,3.160041075164e+05,-2.058800505156e+05,-1.454223889939e+05,9.735401673358e-01,1.006869373681e+00,8.500537228133e-01,9.948633423003e-01,9.948387890921e-01,9.971747628814e-01,1.135151621211e+05,6.169027288951e+04,1.433116404096e+05,1.069268429511e+10,5.156443832674e+09,9.615891780067e+09
4.071240000000e+07,-2.384473956661e+05,3.204956839916e+05,-2.083823927787e+05,-1.472702344776e+05,9.729642404275e-01,1.006465245176e+00,8.468752925756e-01,9.948693410409e-01,9.948449599871e-01,9.971821038908e-01,1.152084810988e+05,6.223663394441e+04,1.448355425233e+05,1.069275833689e+10,5.156478763461e+09,9.615968539080e+09
4.071600000000e+07,-2.412604264449e+05,3.246839127882e+05,-2.108557553613e+05,-1.492534716179e+05,9.727770785793e-01,1.005902377085e+00,8.465149718748e-01,9.948751737621e-01,9.948510025073e-01,9.971892767236e-01,1.167669700315e+05,6.274640998460e+04,1.464214099273e+05,1.069283037540e+10,5.156512984120e+09,9.616043602459e+09
4.071960000000e+07,-2.408150447186e+05,3.240901046251e+05,-2.104924638731e+05,-1.494381402303e+05,9.727529616293e-01,1.005902377085e+00,8.457911319841e-01,9.948795869430e-01,9.948556438149e-01,9.971950310126e-01,1.132933243321e+05,6.102592859540e+04,1.437454849350e+05,1.069288492480e+10,5.156539239417e+09,9.616103809410e+09
4.072320000000e+07,-2.318190060664e+05,3.122634462363e+05,-2.022069407703e+05,-1.427468441233e+05,9.731489684479e-01,1.007162709372e+00,8.452954785786e-01,9.948804695684e-01,9.948567388861e-01,9.971973192573e-01,1.015054174341e+05,5.568487194558e+04,1.341147605901e+05,1.069289593478e+10,5.156545298540e+09,9.616127731617e+09
4.072680000000e+07,-2.017960585762e+05,2.722645767666e+05,-1.746556000690e+05,-1.212416003003e+05,9.742395187192e-01,1.008093068847e+00,8.488970292975e-01,9.948721949012e-01,9.948485912257e-01,9.971906228181e-01,6.808343178995e+04,4.065992194402e+04,1.066603822089e+05,1.069279396301e+10,5.156498692598e+09,9.616057534737e+09
4.073040000000e+07,-1.391602393728e+05,1.857387711760e+05,-1.173372509739e+05,-7.836878704878e+04,9.768040856627e-01,1.011785740866e+00,8.593701924036e-01,9.948459613342e-01,9.948221679597e-01,9.971662046748e-01,2.378114593839e+03,1.130965427521e+04,5.359327706544e+04,1.069247043728e+10,5.156347958905e+09,9.615802127344e+09
4.073400000000e+07,-8.429563351041e+04,1.070730739432e+05,-6.935568357861e+04,-4.690986533917e+04,9.807096299449e-01,1.019963815779e+00,8.649409836143e-01,9.948136623449e-01,9.947895446850e-01,9.971357570453e-01,-2.765670279316e+04,-2.159562302062e+03,2.998694580856e+04,1.069207208715e+10,5.156161906210e+09,9.615483898047e+09
4.073760000000e+07,-4.280724784838e+04,4.328482191840e+04,-3.444880703741e+04,-2.638447814261e+04,9.895030552356e-01,1.021816745978e+00,8.735291927377e-01,9.947781310214e-01,9.947535863858e-01,9.971020198964e-01,-4.844898643617e+04,-1.133595900564e+04,1.490599761420e+04,1.069163378233e+10,5.155956799340e+09,9.615131359707e+09
4.074120000000e+07,-1.839238658638e+04,2.318938893461e+03,-1.513645872424e+04,-1.658191781460e+04,9.913891613431e-01,1.026518510144e+00,8.818828189970e-01,9.947441262607e-01,9.947190752222e-01,9.970698034367e-01,-5.374198769384e+04,-1.342349373561e+04,1.078272752398e+04,1.069121416890e+10,5.155759861292e+09,9.614794740151e+09
4.074480000000e+07,-7.240737853457e+03,0.000000000000e+00,-6.856826740896e+03,-1.303743608525e+04,9.978415531787e-01,1.026518510144e+00,8.863696436190e-01,9.947107355572e-01,9.946866766182e-01,9.970397994866e-01,-3.281561825961e+04,-1.300497593435e+04,1.049462130525e+04,1.069080210791e+10,5.155574891909e+09,9.614481191023e+09
4.074840000000e+07,-2.527257049796e+04,0.000000000000e+00,-2.731550852514e+04,-3.388934242517e+04,9.951882486273e-01,1.025618305413e+00,8.861045539521e-01,9.946985239084e-01,9.946737740590e-01,9.970295888230e-01,-5.058186386352e+02,1.190546204996e+04,4.728538248941e+04,1.069065109389e+10,5.155500842871e+09,9.614373947362e+09
4.075200000000e+07,-6.352375807338e+04,3.609546266884e+04,-6.203953425033e+04,-5.591832918752e+04,9.913131795735e-01,1.024112496858e+00,8.836486140379e-01,9.946950607659e-01,9.946693583767e-01,9.970277971156e-01,2.373782815408e+04,2.512247394213e+04,6.917793338668e+04,1.069060754935e+10,5.155475128192e+09,9.614354607506e+09
4.075560000000e+07,-1.146393030802e+05,1.118634127030e+05,-1.072569988387e+05,-8.603276863612e+04,9.884847890214e-01,1.023186892446e+00,8.781812853528e-01,9.947028239350e-01,9.946765689124e-01,9.970373781772e-01,7.003010768335e+04,4.453906072053e+04,1.036776716386e+05,1.069070244310e+10,5.155515634090e+09,9.614453975109e+09
4.075920000000e+07,-1.538139928471e+05,1.732638713962e+05,-1.397998078334e+05,-1.053108623424e+05,9.870567586500e-01,1.021835372776e+00,8.730628841669e-01,9.947116832717e-01,9.946849172377e-01,9.970479047257e-01,8.225661234494e+04,4.975176729047e+04,1.145887931267e+05,1.069081098843e+10,5.155562664764e+09,9.614563418537e+09
4.076280000000e+07,-1.782240651440e+05,2.164149695003e+05,-1.592077451643e+05,-1.158564612493e+05,9.858794153808e-01,1.021019062066e+00,8.703156080994e-01,9.947200553003e-01,9.946928882495e-01,9.970578179073e-01,8.786373013584e+04,5.181411998827e+04,1.202000746324e+05,1.069091368661e+10,5.155607608456e+09,9.614666626631e+09
4.076640000000e+07,-1.928564809214e+05,2.443852374965e+05,-1.707177680763e+05,-1.224503472973e+05,9.840677930120e-01,1.021019062066e+00,8.674716552959e-01,9.947280282818e-01,9.947005869515e-01,9.970672370969e-01,9.208705971446e+04,5.320835505290e+04,1.244447798262e+05,1.069101160532e+10,5.155651054826e+09,9.614764792619e+09
4.077000000000e+07,-2.022512178681e+05,2.623046717123e+05,-1.782607671744e+05,-1.272255318649e+05,9.833743832898e-01,1.021019062066e+00,8.595755046951e-01,9.947356664179e-01,9.947080627434e-01,9.970762367124e-01,9.557354832142e+04,5.433907574509e+04,1.279840565138e+05,1.069110551335e+10,5.155693278110e+09,9.614858684814e+09
4.077360000000e+07,-2.089463213292e+05,2.744224304507e+05,-1.837586834158e+05,-1.308836758336e+05,9.824348741283e-01,1.021019062066e+00,8.584392335682e-01,9.947430132709e-01,9.947153435581e-01,9.970848833370e-01,9.855810127057e+04,5.531109436154e+04,1.309347871619e+05,1.069119592847e+10,5.155734431965e+09,9.614948933247e+09
4.077720000000e+07,-2.141327069114e+05,2.833175396551e+05,-1.880862428476e+05,-1.338738899640e+05,9.818782899595e-01,1.021019062066e+00,8.572137558972e-01,9.947501038030e-01,9.947224507301e-01,9.970932319105e-01,1.011468864471e+05,5.614605020934e+04,1.333592606888e+05,1.069128326778e+10,5.155774633431e+09,9.615036106743e+09
4.078080000000e+07,-2.183995355609e+05,2.903538644058e+05,-1.916812824596e+05,-1.364110553620e+05,9.807992714175e-01,1.021019062066e+00,8.567131161948e-01,9.947569647713e-01,9.947294010400e-01,9.971013255635e-01,1.034305741770e+05,5.688263759057e+04,1.354198308060e+05,1.069136784976e+10,5.155813974388e+09,9.615120649393e+09
4.078440000000e+07,-2.220776137934e+05,2.962437902253e+05,-1.948058943784e+05,-1.386695764888e+05,9.802765331360e-01,1.017310464961e+00,8.540276031951e-01,9.947636172058e-01,9.947362069750e-01,9.971091863460e-01,1.054716206082e+05,5.754521614711e+04,1.372637681575e+05,1.069144992389e+10,5.155852522888e+09,9.615202792023e+09
4.078800000000e+07,-2.253572991399e+05,3.013746310387e+05,-1.976118276960e+05,-1.407338827757e+05,9.797309391187e-01,1.017310464961e+00,8.514976922964e-01,9.947700781125e-01,9.947428790342e-01,9.971168300349e-01,1.073130972538e+05,5.814861265929e+04,1.389622910860e+05,1.069152969134e+10,5.155890336048e+09,9.615282695167e+09
4.079160000000e+07,-2.283429656176e+05,3.059731625401e+05,-2.001784636347e+05,-1.426368143973e+05,9.787936710048e-01,1.016662065008e+00,8.508645873217e-01,9.947763619669e-01,9.947494221838e-01,9.971242739266e-01,1.089987047077e+05,5.870489700199e+04,1.405281276551e+05,1.069160732410e+10,5.155927439679e+09,9.615360540349e+09
4.079520000000e+07,-2.311723271454e+05,3.102132363892e+05,-2.026487026988e+05,-1.445674884622e+05,9.774387580816e-01,1.015744912790e+00,8.500537228133e-01,9.947824804008e-01,9.947558426466e-01,9.971315463079e-01,1.105591990212e+05,5.922113192238e+04,1.420773257033e+05,1.069168296050e+10,5.155963866852e+09,9.615436641215e+09
4.079880000000e+07,-2.343045942465e+05,3.144052689735e+05,-2.055568296331e+05,-1.473030245585e+05,9.758735840675e-01,1.013481682352e+00,8.500537228133e-01,9.947884448185e-01,9.947621465060e-01,9.971386540310e-01,1.119969604916e+05,5.970156383127e+04,1.435252415179e+05,1.069175673622e+10,5.155999650334e+09,9.615511047046e+09
4.080240000000e+07,-2.376508627450e+05,3.186906367199e+05,-2.086669732798e+05,-1.500261109925e+05,9.756573119531e-01,1.013481682352e+00,8.468752925756e-01,9.947942655856e-01,9.947683371638e-01,9.971455868210e-01,1.133282381525e+05,6.015206188861e+04,1.447962142262e+05,1.069182877459e+10,5.156034808424e+09,9.615583627869e+09
4.080600000000e+07,-2.373638026279e+05,3.184903359871e+05,-2.082805625341e+05,-1.495010173146e+05,9.756573119531e-01,1.013481682352e+00,8.452954785786e-01,9.947988140004e-01,9.947732672409e-01,9.971512341034e-01,1.101294855217e+05,5.858978952264e+04,1.422973918834e+05,1.069188513346e+10,5.156062802037e+09,9.615642755044e+09
4.080960000000e+07,-2.083904374484e+05,2.807622517198e+05,-1.811693702941e+05,-1.270846749265e+05,9.767478622244e-01,1.014705377518e+00,8.479158159014e-01,9.947924997911e-01,9.947672393831e-01,9.971462454956e-01,7.179889900983e+04,4.141195180185e+04,1.107379156299e+05,1.069180747443e+10,5.156028359743e+09,9.615590442372e+09
4.081320000000e+07,-1.531270524646e+05,2.055644501422e+05,-1.304887422850e+05,-8.887204708858e+04,9.791459449380e-01,1.019963815779e+00,8.587197045202e-01,9.947716586095e-01,9.947464017721e-01,9.971269469296e-01,1.779616092615e+04,1.738928409977e+04,6.682355700088e+04,1.069155060964e+10,5.155909545441e+09,9.615388580016e+09
4.081680000000e+07,-1.041048751511e+05,1.357436059532e+05,-8.748609911212e+04,-6.047507086103e+04,9.837828951252e-01,1.019963815779e+00,8.635813244462e-01,9.947454952608e-01,9.947201105211e-01,9.971024201631e-01,-8.439347016268e+03,5.615189948527e+03,4.537427888748e+04,1.069122806863e+10,5.155759661272e+09,9.615132283558e+09
4.082040000000e+07,-3.876811939363e+04,3.935598792242e+04,-2.957031739728e+04,-2.164602038315e+04,9.905935796032e-01,1.025684896211e+00,8.760290944806e-01,9.947012310516e-01,9.946754842464e-01,9.970595615407e-01,-7.492487713719e+04,-2.437278330239e+04,-1.987514070047e+03,1.069068226271e+10,5.155505305951e+09,9.614684511770e+09
4.082400000000e+07,-5.250609138313e+04,5.599685629492e+04,-4.794043761558e+04,-4.404787935624e+04,9.881308094757e-01,1.024112496858e+00,8.698069443234e-01,9.946936611085e-01,9.946678249781e-01,9.970538957635e-01,2.680228754299e+04,2.202992694883e+04,6.886850317288e+04,1.069058877879e+10,5.155461416066e+09,9.614625237215e+09
4.082760000000e+07,-6.316913306265e+04,5.476118342004e+04,-6.018230573093e+04,-5.481727963915e+04,9.879103764327e-01,1.023773788367e+00,8.740060341240e-01,9.946834515886e-01,9.946573710206e-01,9.970453688003e-01,1.972997716541e+04,1.937866548715e+04,6.608901075117e+04,1.069046252054e+10,5.155401523707e+09,9.614535844297e+09
4.083120000000e+07,-1.399782573487e+07,1.753221695030e+07,-1.380385502322e+07,-1.232059777144e+07,8.901453951876e-01,9.441087575781e-01,6.811099981011e-01,9.958987451035e-01,9.959940576045e-01,9.980759397589e-01,-1.487822986986e+07,-7.540136790792e+06,-1.061518446886e+07,1.070550987322e+10,5.163040068285e+09,9.625341675828e+09
4.083480000000e+07,-4.463281813095e+06,8.620611870562e+06,-3.115836771621e+06,-1.256748973885e+06,8.836174099567e-01,9.435622533973e-01,6.927397015349e-01,9.958852905219e-01,9.959812636548e-01,9.980620940474e-01,2.835019807097e+05,1.364090125791e+05,2.819667406357e+05,1.070534709872e+10,5.162969760468e+09,9.625197452897e+09
4.083840000000e+07,-1.087626314451e+06,2.432703376511e+06,-7.974208629742e+05,-4.054565759260e+05,8.836764832464e-01,9.428927029552e-01,6.911244914751e-01,9.958749508673e-01,9.959715637043e-01,9.980516951166e-01,2.755309871146e+05,1.315453543846e+05,2.727187322322e+05,1.070522368227e+10,5.162917248232e+09,9.625090226127e+09
4.084200000000e+07,-8.120754198959e+05,1.353756844777e+06,-7.260511659192e+05,-5.976471264915e+05,8.672993091875e-01,9.345032632084e-01,6.545632263736e-01,9.959427672931e-01,9.960447422161e-01,9.981094396667e-01,-6.827949029668e+05,-3.356322439873e+05,-4.336611535595e+05,1.070606752913e+10,5.163337650767e+09,9.625699079092e+09
4.084560000000e+07,-1.487010610725e+06,2.083192312387e+06,-1.387586900093e+06,-1.153162952042e+06,8.626446034045e-01,9.325957953664e-01,6.470002866717e-01,9.960046426497e-01,9.961139586395e-01,9.981589496144e-01,-6.169717846322e+05,-3.133890694295e+05,-3.549756565092e+05,1.070683809609e+10,5.163735840310e+09,9.626221055935e+09
4.084920000000e+07,-1.025488337354e+06,1.537375902513e+06,-8.736947921774e+05,-5.501398469682e+05,8.676959568905e-01,9.305715103496e-01,6.578891299298e-01,9.959934945485e-01,9.961035395254e-01,9.981470944055e-01,2.899921368423e+05,1.385248473149e+05,2.901129170275e+05,1.070670396280e+10,5.163679154965e+09,9.626097449991e+09
4.085280000000e+07,-6.865519774695e+05,1.104690119261e+06,-5.739355171844e+05,-3.723285601692e+05,8.700383716595e-01,9.312449752185e-01,6.682659413073e-01,9.959834186843e-01,9.960939198083e-01,9.981364692701e-01,2.761186674188e+05,1.325229718726e+05,2.769433134050e+05,1.070658280818e+10,5.163626807366e+09,9.625987060841e+09
4.085640000000e+07,-5.627568146510e+05,8.762807591588e+05,-4.816426748944e+05,-3.346276599836e+05,8.707217143902e-01,9.339747243276e-01,6.746526791530e-01,9.959740698466e-01,9.960848343221e-01,9.981266756224e-01,2.663063507958e+05,1.284738981004e+05,2.683268919735e+05,1.070647024559e+10,5.163577217584e+09,9.625885409672e+09
4.086000000000e+07,-5.203971043863e+05,7.761820423619e+05,-4.510890548158e+05,-3.199534167336e+05,8.745759059279e-01,9.272802096812e-01,6.820013094017e-01,9.959653717804e-01,9.960762070989e-01,9.981176360126e-01,2.573664216150e+05,1.248522131341e+05,2.608256467642e+05,1.070636531173e+10,5.163529924006e+09,9.625791559814e+09
4.086360000000e+07,-5.056565248394e+05,7.435714174613e+05,-4.392978627030e+05,-3.125853578227e+05,8.778125051848e-01,9.318614835702e-01,6.862646884702e-01,9.959570634187e-01,9.960678554200e-01,9.981090986544e-01,2.518932071515e+05,1.226048909160e+05,2.562707601937e+05,1.070626491585e+10,5.163483962719e+09,9.625702912197e+09
4.086720000000e+07,-4.953735626341e+05,7.236392866636e+05,-4.305845775637e+05,-3.067488321915e+05,8.789678062208e-01,9.323367638623e-01,6.916948881839e-01,9.959490758946e-01,9.960597539502e-01,9.981009696727e-01,2.473178022045e+05,1.206792373268e+05,2.525407929794e+05,1.070616822113e+10,5.163439209452e+09,9.625618480035e+09
4.087080000000e+07,-4.872660086619e+05,7.091468579242e+05,-4.235615085821e+05,-3.019294591213e+05,8.808862144835e-01,9.243559542326e-01,6.968457790971e-01,9.959413637494e-01,9.960518539452e-01,9.980931851736e-01,2.434026416473e+05,1.190458655039e+05,2.494205482447e+05,1.070607469065e+10,5.163395421724e+09,9.625537566927e+09
4.087440000000e+07,-4.805344344636e+05,6.974995794918e+05,-4.176740113608e+05,-2.978695192744e+05,8.822716365315e-01,9.247806228467e-01,6.923935216970e-01,9.959338884746e-01,9.960441387661e-01,9.980856944945e-01,2.400193420089e+05,1.176236462488e+05,2.468057053403e+05,1.070598387077e+10,5.163352512284e+09,9.625459680701e+09
4.087800000000e+07,-4.748025035329e+05,6.876972051704e+05,-4.126160992858e+05,-2.943743767931e+05,8.794443506336e-01,9.184159993419e-01,6.970967135685e-01,9.959266154520e-01,9.960365887443e-01,9.980784797634e-01,2.370989845534e+05,1.163624370796e+05,2.445584440418e+05,1.070589536049e+10,5.163310395396e+09,9.625384606910e+09
4.088160000000e+07,-4.698452124039e+05,6.792977007421e+05,-4.082363982356e+05,-2.913251567521e+05,8.771667263745e-01,9.157534977992e-01,6.983596471032e-01,9.959195147204e-01,9.960291828803e-01,9.980715209368e-01,2.345837516920e+05,1.152781850020e+05,2.425804009983e+05,1.070580881596e+10,5.163268991445e+09,9.625312158373e+09
4.088520000000e+07,-4.655370753483e+05,6.719546331850e+05,-4.044070234975e+05,-2.886331311946e+05,8.733598858518e-01,9.157534977992e-01,6.994461691877e-01,9.959126103573e-01,9.960219496837e-01,9.980648042402e-01,2.323381441352e+05,1.143377425825e+05,2.408168012698e+05,1.070572454407e+10,5.163228466649e+09,9.625242199442e+09
4.088880000000e+07,-4.616989300024e+05,6.654318647266e+05,-4.009785193685e+05,-2.862286766697e+05,8.746090873939e-01,9.172504830025e-01,6.998818363085e-01,9.959058828282e-01,9.960148419493e-01,9.980583139273e-01,2.302831260188e+05,1.134586670094e+05,2.392261109349e+05,1.070564229495e+10,5.163188533885e+09,9.625174572487e+09
