# Observation File: centralHGUs.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: Central Flume Outflow [mol/h]
# Region: Central_Flume_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Outflow [mol/h]
# Region: Central_Incised1_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Outflow [mol/h]
# Region: Central_Typ_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Outflow [mol/h]
# Region: Central_Wet_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Depth to Water [m]
# Region: Central_Incised1_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Depth to Water [m]
# Region: Central_Typ_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Depth to Water [m] 
# Region: Central_Wet_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach saturation
# Region: Central_Incised1_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Saturation
# Region: Central_Typ_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Saturation 
# Region: Central_Wet_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Exfiltration [mol/h]
# Region: Central_Incised1_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Exfiltration [mol/h]
# Region: Central_Typ_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Exfiltration [mol/h]
# Region: Central_Wet_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Water Content [mol]
# Region: Central_Incised1_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Water Content [mol]
# Region: Central_Typ_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Water Content [mol]
# Region: Central_Wet_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: AIMS Watershed Outflow [mol/h]
# Region: AIMS_watershed_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# =============================================================================
"time [s]","Central Flume Outflow [mol/h]","Central Incised1 Reach Outflow [mol/h]","Central Typical Reach Outflow [mol/h]","Central Wet Reach Outflow [mol/h]","Central Incised1 Reach Depth to Water [m]","Central Typical Reach Depth to Water [m]","Central Wet Reach Depth to Water [m] ","Central Incised1 Reach saturation","Central Typical Reach Saturation","Central Wet Reach Saturation ","Central Incised1 Reach Exfiltration [mol/h]","Central Typical Reach Exfiltration [mol/h]","Central Wet Reach Exfiltration [mol/h]","Central Incised1 Reach Water Content [mol]","Central Typical Reach Water Content [mol]","Central Wet Reach Water Content [mol]","AIMS Watershed Outflow [mol/h]"
2.264040000000e+07,-3.192014531580e+05,-3.641316312540e+05,0.000000000000e+00,1.122903825720e+05,9.607418868266e-01,1.487637204090e+00,9.895480438532e-01,9.956126640229e-01,9.886514097877e-01,9.957971121416e-01,2.332102525652e+05,-1.652667651178e+03,1.035148032465e+05,1.370298785806e+10,4.307266060290e+09,1.406947856950e+10,-7.049062025048e+05
2.264400000000e+07,-3.093156433261e+05,-3.515541569128e+05,0.000000000000e+00,1.094479905956e+05,9.618359185095e-01,1.490062818895e+00,9.879358428951e-01,9.956018853319e-01,9.886509847667e-01,9.957933767952e-01,2.289346731986e+05,-1.877290902899e+03,1.009662454086e+05,1.370281848172e+10,4.307264195949e+09,1.406941689146e+10,-6.803789560689e+05
2.264760000000e+07,-3.019152811569e+05,-3.425010179778e+05,0.000000000000e+00,1.070542921623e+05,9.587861257907e-01,1.491660924899e+00,9.892830613738e-01,9.955914260971e-01,9.886500150723e-01,9.957898251313e-01,2.252701386032e+05,7.605413937148e+02,9.880201282425e+04,1.370265396741e+10,4.307259738673e+09,1.406935813914e+10,-6.635923700810e+05
2.265120000000e+07,-2.959626515685e+05,-3.354213371321e+05,0.000000000000e+00,1.050158360087e+05,9.561408246913e-01,1.492205549072e+00,9.886406211976e-01,9.955812596104e-01,9.886486708431e-01,9.957864325669e-01,2.221206803034e+05,2.496287803294e+03,9.696857122603e+04,1.370249395852e+10,4.307253540772e+09,1.406930192731e+10,-6.508616979137e+05
2.265480000000e+07,-2.909629024515e+05,-3.295529067440e+05,0.000000000000e+00,1.032717159212e+05,9.585711718727e-01,1.492205549072e+00,9.878976038186e-01,9.955713719314e-01,9.886473474763e-01,9.957831603823e-01,2.193193852990e+05,2.375282570836e+03,9.542135294764e+04,1.370233822979e+10,4.307247434502e+09,1.406924763728e+10,-6.405333902975e+05
2.265840000000e+07,-2.866575270645e+05,-3.245413636124e+05,0.000000000000e+00,1.017571480016e+05,9.591121103829e-01,1.492777825766e+00,9.801015343224e-01,9.955617219149e-01,9.886460558791e-01,9.957800208647e-01,2.167876161228e+05,2.272264935574e+03,9.414700965241e+04,1.370218613427e+10,4.307241469802e+09,1.406919545547e+10,-6.318184242413e+05
2.266200000000e+07,-2.828999766187e+05,-3.201910772066e+05,0.000000000000e+00,1.004296978398e+05,9.607010681364e-01,1.495630080008e+00,9.794153667657e-01,9.955522911417e-01,9.886447852160e-01,9.957770053669e-01,2.145253788021e+05,2.183282116545e+03,9.300462038936e+04,1.370203741913e+10,4.307235587777e+09,1.406914518757e+10,-6.242875981407e+05
2.266560000000e+07,-2.780681008696e+05,-3.147375959467e+05,0.000000000000e+00,9.770982247934e+04,9.607010681364e-01,1.496092210063e+00,9.800236675639e-01,9.955425406486e-01,9.886428587787e-01,9.957735589909e-01,2.098845831143e+05,1.996803438105e+03,8.969768844161e+04,1.370188361010e+10,4.307226606823e+09,1.406908786917e+10,-6.145652016770e+05
2.266920000000e+07,-2.717103443822e+05,-3.076523074960e+05,0.000000000000e+00,9.379388327918e+04,9.611565594027e-01,1.499474340077e+00,9.800236675639e-01,9.955322290932e-01,9.886399747683e-01,9.957694382116e-01,2.040511817392e+05,1.755974386711e+03,8.526639601409e+04,1.370172091839e+10,4.307213107524e+09,1.406901956712e+10,-6.016710960445e+05
2.267280000000e+07,-2.577098648847e+05,-2.923419134226e+05,0.000000000000e+00,8.292063029868e+04,9.646760889735e-01,1.500788973558e+00,9.808633737477e-01,9.955190142617e-01,9.886331419517e-01,9.957622157513e-01,1.868727457298e+05,1.036087178157e+03,7.084420825706e+04,1.370151246851e+10,4.307181003729e+09,1.406890084860e+10,-5.729601201401e+05
2.267640000000e+07,-2.144349198426e+05,-2.447953996568e+05,0.000000000000e+00,4.978825730126e+04,9.671440719995e-01,1.500788973558e+00,9.859428174061e-01,9.954931450159e-01,9.886099313908e-01,9.957414417972e-01,1.243005545631e+05,-1.666878482872e+03,2.144139469318e+04,1.370110478027e+10,4.307071766942e+09,1.406856203401e+10,-4.796322282310e+05
2.268000000000e+07,-1.625709395692e+05,-1.859804251102e+05,0.000000000000e+00,2.551881665805e+04,9.705178286248e-01,1.501952643783e+00,9.927390927895e-01,9.954547883221e-01,9.885704586920e-01,9.957064458636e-01,6.175729266258e+04,-4.589718222946e+03,-1.484495967189e+04,1.370050074958e+10,4.306885974642e+09,1.406799282340e+10,-3.619795560724e+05
2.268360000000e+07,-1.080114623008e+05,-1.214573924707e+05,0.000000000000e+00,1.317168789273e+04,9.766341604042e-01,1.509457120605e+00,1.013921654223e+00,9.954025480570e-01,9.885125826946e-01,9.956552062958e-01,-4.125861856793e+03,-6.452661694644e+03,-4.422183143477e+04,1.369967810675e+10,4.306613436884e+09,1.406716027444e+10,-2.290898839338e+05
2.268720000000e+07,-3.931704556510e+04,-3.701007349843e+04,0.000000000000e+00,2.113051442101e+03,9.924826973574e-01,1.515492777478e+00,1.025776892019e+00,9.953382798535e-01,9.884383375614e-01,9.955896890407e-01,-6.623321603754e+04,-8.229977673061e+03,-7.084315857928e+04,1.369866671358e+10,4.306263962191e+09,1.406609809351e+10,-8.032535568098e+04
2.269080000000e+07,-1.900214823418e+04,-7.162689523962e+03,0.000000000000e+00,2.922603522094e+03,9.949076180174e-01,1.522557480131e+00,1.030869004663e+00,9.952869023878e-01,9.883794374289e-01,9.955389810840e-01,-2.888267957782e+04,-8.150081958543e+03,-6.327373881241e+04,1.369785777155e+10,4.305986735646e+09,1.406527562795e+10,-1.988217879409e+04
2.269440000000e+07,-1.997512402842e+04,-5.546272496304e+03,0.000000000000e+00,6.959138734668e+03,9.968930932408e-01,1.524862030830e+00,1.034076670842e+00,9.952479130878e-01,9.883350102991e-01,9.955019087799e-01,2.502146280093e+03,-7.788425046778e+03,-5.163496143648e+04,1.369724331800e+10,4.305777618858e+09,1.406467355399e+10,-3.787242889126e+03
2.269800000000e+07,-3.729441693120e+04,-3.088726710974e+04,0.000000000000e+00,1.509636818013e+04,9.950802798750e-01,1.522535156748e+00,1.030681301500e+00,9.952268031178e-01,9.883115373622e-01,9.954838895220e-01,4.751170225504e+04,-6.758535837214e+03,-2.530218624188e+04,1.369690939249e+10,4.305667111640e+09,1.406437952208e+10,-2.488176671294e+03
2.270160000000e+07,-6.008518775176e+04,-6.241270647312e+04,0.000000000000e+00,2.328937123017e+04,9.926648184549e-01,1.524133903139e+00,1.024877234335e+00,9.952175063678e-01,9.883031201791e-01,9.954791910777e-01,9.568611302351e+04,-5.206491474335e+03,-2.424802963555e+03,1.369676105215e+10,4.305627446332e+09,1.406430116687e+10,-1.643960397784e+04
2.270520000000e+07,-8.121394738302e+04,-8.688416804907e+04,0.000000000000e+00,3.723765793423e+04,9.910428863579e-01,1.523766626040e+00,1.022268319530e+00,9.952136783666e-01,9.883020343617e-01,9.954802602450e-01,1.276088670500e+05,-3.751303239808e+03,2.458655520676e+04,1.369669870434e+10,4.305622254658e+09,1.406431618713e+10,-4.264446270279e+04
2.270880000000e+07,-1.210200742782e+05,-1.312389038607e+05,0.000000000000e+00,4.624247027191e+04,9.888551375600e-01,1.523766626040e+00,1.019964196215e+00,9.952107668831e-01,9.883025686458e-01,9.954823101290e-01,1.423796036760e+05,-2.600975673519e+03,3.745427353540e+04,1.369665088729e+10,4.305624670740e+09,1.406434701165e+10,-1.351697783498e+05
2.271240000000e+07,-1.479376212614e+05,-1.624407348242e+05,0.000000000000e+00,4.887305656052e+04,9.874362339306e-01,1.522014967800e+00,1.018680998855e+00,9.952075736984e-01,9.883029704681e-01,9.954840124773e-01,1.476239422761e+05,-2.041560098664e+03,4.321048311720e+04,1.369659882027e+10,4.305626457920e+09,1.406437233302e+10,-2.080339006945e+05
2.271600000000e+07,-1.642489991989e+05,-1.827759177880e+05,0.000000000000e+00,5.048122884694e+04,9.855405625874e-01,1.521139555116e+00,1.016066653698e+00,9.952041971006e-01,9.883032681327e-01,9.954854827558e-01,1.512549747789e+05,-1.650007351354e+03,4.720913665304e+04,1.369654401053e+10,4.305627759010e+09,1.406439400004e+10,-2.502674781441e+05
2.271960000000e+07,-1.743885434174e+05,-1.961779169061e+05,0.000000000000e+00,5.171570250432e+04,9.852043982750e-01,1.521139555116e+00,1.012364908202e+00,9.952006798959e-01,9.883034688288e-01,9.954863838864e-01,1.543424327782e+05,-1.311145139461e+03,5.667281576923e+04,1.369648712343e+10,4.305628607867e+09,1.406440667139e+10,-3.060233679656e+05
2.272320000000e+07,-1.803172537027e+05,-2.040292641563e+05,0.000000000000e+00,5.271753903958e+04,9.848331979514e-01,1.521139555116e+00,1.011688133040e+00,9.951970637675e-01,9.883035821731e-01,9.954871042889e-01,1.569487108840e+05,-1.017871174233e+03,6.002209569705e+04,1.369642880925e+10,4.305629049643e+09,1.406441656838e+10,-3.685124505226e+05
2.272680000000e+07,-1.832895916881e+05,-2.078774548567e+05,0.000000000000e+00,5.336012612278e+04,9.885217234016e-01,1.518452217357e+00,1.011635486205e+00,9.951934000818e-01,9.883036381632e-01,9.954877330408e-01,1.585583844272e+05,-8.255571851647e+02,6.191355232489e+04,1.369636983444e+10,4.305629224566e+09,1.406442504420e+10,-3.927747618929e+05
2.273040000000e+07,-1.855038560849e+05,-2.107010110435e+05,0.000000000000e+00,5.390812063930e+04,9.885217234016e-01,1.518452217357e+00,1.010210925380e+00,9.951897078176e-01,9.883036408384e-01,9.954882950585e-01,1.598812437878e+05,-6.569034188405e+02,6.356404642492e+04,1.369631048623e+10,4.305629150267e+09,1.406443251386e+10,-4.084630162895e+05
2.273400000000e+07,-1.872351446955e+05,-2.129080384219e+05,0.000000000000e+00,5.438201192369e+04,9.885217234016e-01,1.518452217357e+00,1.009668177447e+00,9.951860007864e-01,9.883035968731e-01,9.954888016637e-01,1.610017083211e+05,-5.056896196781e+02,6.500568769482e+04,1.369625097207e+10,4.305628859348e+09,1.406443916446e+10,-4.188339215431e+05
2.273760000000e+07,-1.886382911800e+05,-2.147040367963e+05,0.000000000000e+00,5.480764597282e+04,9.885217234016e-01,1.518452217357e+00,1.009646840112e+00,9.951822973573e-01,9.883035111519e-01,9.954892541346e-01,1.619479936479e+05,-3.683488095148e+02,6.629233166795e+04,1.369619157449e+10,4.305628374232e+09,1.406444495254e+10,-4.268180701809e+05
2.274120000000e+07,-1.898082358474e+05,-2.161985211681e+05,0.000000000000e+00,5.520689192937e+04,9.885217234016e-01,1.518452217357e+00,1.007223187864e+00,9.951786041352e-01,9.883033879795e-01,9.954896587669e-01,1.627422384045e+05,-2.421324727660e+02,6.746320912645e+04,1.369613238683e+10,4.305627714990e+09,1.406445000409e+10,-4.333499415057e+05
2.274480000000e+07,-1.908088065174e+05,-2.174688688320e+05,0.000000000000e+00,5.559711025647e+04,9.885217234016e-01,1.518452217357e+00,1.006610817530e+00,9.951749253486e-01,9.883032322873e-01,9.954900213159e-01,1.634120476927e+05,-1.251189634937e+02,6.854284113932e+04,1.369607347144e+10,4.305626904951e+09,1.406445440752e+10,-4.388384847428e+05
2.274840000000e+07,-1.916796274976e+05,-2.185700875987e+05,0.000000000000e+00,5.594458168424e+04,9.882863826722e-01,1.516048055921e+00,1.006212707064e+00,9.951712707739e-01,9.883030475757e-01,9.954903492427e-01,1.639842450777e+05,-1.593796523823e+01,6.949686781994e+04,1.369601498538e+10,4.305625960010e+09,1.406445828347e+10,-4.434727933974e+05
2.275200000000e+07,-1.924108163987e+05,-2.194726905099e+05,0.000000000000e+00,5.641398911832e+04,9.882863826722e-01,1.515503431748e+00,1.005728858299e+00,9.951676442351e-01,9.883028360696e-01,9.954910203778e-01,1.642807310733e+05,8.123095195845e+01,6.426364615980e+04,1.369595697851e+10,4.305624890018e+09,1.406446768696e+10,-4.473329846356e+05
2.275560000000e+07,-1.479198134090e+05,-1.690119400670e+05,0.000000000000e+00,2.999859574611e+04,9.919560162728e-01,1.519327630041e+00,1.011762576180e+00,9.951420955139e-01,9.882747887931e-01,9.954674362938e-01,6.891283891279e+04,-3.849386603854e+03,3.397154720808e+03,1.369555408520e+10,4.305492756065e+09,1.406408377329e+10,-3.408848788642e+05
2.275920000000e+07,-9.328404190979e+04,-1.041174558524e+05,0.000000000000e+00,1.207835780178e+04,9.998886558547e-01,1.523980991290e+00,1.021843049514e+00,9.951023439518e-01,9.882279662483e-01,9.954274152108e-01,3.827005484774e+02,-6.021191708237e+03,-3.010919928802e+04,1.369492797081e+10,4.305272220412e+09,1.406343384498e+10,-1.968606416847e+05
2.276280000000e+07,-4.145657684209e+04,-4.006696397615e+04,0.000000000000e+00,3.365590462377e+03,1.006252803080e+00,1.530938030286e+00,1.037274775943e+00,9.950510146723e-01,9.881656089064e-01,9.953734186459e-01,-5.698699395112e+04,-7.277996248400e+03,-5.051551739607e+04,1.369411985429e+10,4.304978574538e+09,1.406255841768e+10,-8.024487147747e+04
2.276640000000e+07,-1.636059157278e+04,-7.507809232589e+03,0.000000000000e+00,1.757202311916e+03,1.015462409724e+00,1.533077815637e+00,1.048782631295e+00,9.949927360427e-01,9.880954952850e-01,9.953124775816e-01,-6.719337111729e+04,-8.015238096732e+03,-6.159190261952e+04,1.369320264490e+10,4.304648469385e+09,1.406157128277e+10,-3.120551499052e+04
2.277000000000e+07,-3.475573074599e+03,-1.763968596237e+02,0.000000000000e+00,1.058081904645e+03,1.022768984447e+00,1.534442371330e+00,1.055251808477e+00,9.949301212407e-01,9.880209261625e-01,9.952478570652e-01,-6.717804579308e+04,-8.790842675858e+03,-7.242685883648e+04,1.369221783238e+10,4.304297401654e+09,1.406052495031e+10,-3.424139136375e+03
2.277360000000e+07,-1.541374395443e+03,0.000000000000e+00,0.000000000000e+00,9.979046899310e+02,1.026283682502e+00,1.536079588176e+00,1.065801815814e+00,9.948745116366e-01,9.879536190952e-01,9.951904333573e-01,-6.280924908773e+04,-9.069016991765e+03,-7.161820471647e+04,1.369134292775e+10,4.303980489569e+09,1.405959495088e+10,0.000000000000e+00
2.277720000000e+07,-3.900594591305e+03,0.000000000000e+00,0.000000000000e+00,1.401386763468e+03,1.029004762311e+00,1.536079588176e+00,1.068894176786e+00,9.948290559719e-01,9.878976918719e-01,9.951439234526e-01,-4.507709079852e+04,-8.835252559778e+03,-6.551443773407e+04,1.369062726604e+10,4.303717115084e+09,1.405884120944e+10,0.000000000000e+00
2.278080000000e+07,-7.558866967885e+03,-7.407001484743e+02,0.000000000000e+00,2.082744730870e+03,1.029614429432e+00,1.536079588176e+00,1.069697746725e+00,9.947965152616e-01,9.878564575572e-01,9.951111769703e-01,-1.924489227785e+04,-8.283428276953e+03,-5.266909530856e+04,1.369011417164e+10,4.303522869015e+09,1.405830964475e+10,0.000000000000e+00
2.278440000000e+07,-1.286281985123e+04,-1.994125641939e+03,0.000000000000e+00,3.020083568736e+03,1.030461908232e+00,1.537260300669e+00,1.067968951266e+00,9.947787182490e-01,9.878326373603e-01,9.950944538827e-01,2.006347048143e+04,-7.428186182989e+03,-3.342515789392e+04,1.368983230105e+10,4.303410560768e+09,1.405803683930e+10,0.000000000000e+00
2.278800000000e+07,-2.781762648718e+04,-3.460069318269e+03,0.000000000000e+00,1.149110422493e+04,1.030640630370e+00,1.535204175492e+00,1.065269733045e+00,9.947767863763e-01,9.878272829086e-01,9.950942532469e-01,5.753974167870e+04,-6.329813474069e+03,-6.636882961693e+03,1.368979931412e+10,4.303385148655e+09,1.405803113924e+10,0.000000000000e+00
2.279160000000e+07,-4.496268607036e+04,-2.148856285943e+04,0.000000000000e+00,2.135453636564e+04,1.031162380180e+00,1.533810570022e+00,1.060255303271e+00,9.947804472766e-01,9.878290919143e-01,9.951000995359e-01,8.047110189204e+04,-5.559147526954e+03,8.322607948277e+03,1.368985405469e+10,4.303393458759e+09,1.405812342134e+10,-2.632178024561e+02
2.279520000000e+07,-5.272680913916e+04,-5.779427241851e+04,0.000000000000e+00,2.390475426776e+04,1.028732934421e+00,1.533343185765e+00,1.055684761154e+00,9.947834589712e-01,9.878309681865e-01,9.951054434661e-01,9.071497097836e+04,-5.137636263355e+03,1.524479544507e+04,1.368989885440e+10,4.303402063060e+09,1.405820771864e+10,-2.356262534777e+03
2.279880000000e+07,-5.667428292706e+04,-6.746689932020e+04,0.000000000000e+00,2.710958544718e+04,1.027238158342e+00,1.532770909071e+00,1.053454394883e+00,9.947856765288e-01,9.878328117727e-01,9.951104583381e-01,1.033238474090e+05,-4.600334995522e+03,1.984559127688e+04,1.368993148404e+10,4.303410506622e+09,1.405828686778e+10,-2.566782167735e+04
2.280240000000e+07,-6.111750593253e+04,-7.290298882885e+04,0.000000000000e+00,3.450690130724e+04,1.025030432899e+00,1.531640479839e+00,1.047972017432e+00,9.947888585448e-01,9.878345494954e-01,9.951151978317e-01,8.839858302106e+04,-4.110626832406e+03,2.428325172577e+04,1.368997908472e+10,4.303418450960e+09,1.405836152829e+10,-4.930599739954e+04
2.280600000000e+07,-8.736586292824e+04,-9.314296332504e+04,0.000000000000e+00,3.816549446613e+04,1.023358832695e+00,1.531174595483e+00,1.045342895539e+00,9.947909845698e-01,9.878361802901e-01,9.951196666000e-01,1.047726219301e+05,-3.572819009151e+03,2.848035774255e+04,1.369001046368e+10,4.303425904122e+09,1.405843192899e+10,-9.156224860959e+04
2.280960000000e+07,-1.138129235228e+05,-1.217430362995e+05,0.000000000000e+00,3.979223582987e+04,1.022655718383e+00,1.531174595483e+00,1.042270680868e+00,9.947928157666e-01,9.878377081350e-01,9.951239161435e-01,1.095436192185e+05,-3.142852629398e+03,3.201197927899e+04,1.369003735634e+10,4.303432879464e+09,1.405849886579e+10,-1.451261850210e+05
2.281320000000e+07,-1.285120517232e+05,-1.419577161094e+05,0.000000000000e+00,4.121499213902e+04,1.021826113280e+00,1.530382316485e+00,1.040793273573e+00,9.947943672692e-01,9.878391267259e-01,9.951280057271e-01,1.141178099156e+05,-2.712030041802e+03,3.460417011258e+04,1.369006004025e+10,4.303439353554e+09,1.405856332259e+10,-1.903545902510e+05
2.281680000000e+07,-1.338082058280e+05,-1.492187665824e+05,0.000000000000e+00,4.194014420891e+04,1.021279309018e+00,1.530382316485e+00,1.039703769893e+00,9.947957741496e-01,9.878404866512e-01,9.951319736902e-01,1.165095378356e+05,-2.483657771465e+03,3.660504639039e+04,1.369008055224e+10,4.303445558387e+09,1.405862585232e+10,-2.100788282812e+05
2.282040000000e+07,-1.385516011529e+05,-1.554922380453e+05,0.000000000000e+00,4.274478000636e+04,1.020727683809e+00,1.530382316485e+00,1.039048974591e+00,9.947970220821e-01,9.878417791611e-01,9.951358069386e-01,1.191720596060e+05,-2.225795160900e+03,3.882950912749e+04,1.369009867847e+10,4.303451454494e+09,1.405868627578e+10,-2.278332628742e+05
2.282400000000e+07,-1.422634511244e+05,-1.602351492654e+05,0.000000000000e+00,4.348822653901e+04,1.019231507484e+00,1.530382316485e+00,1.034359850597e+00,9.947981240698e-01,9.878430061468e-01,9.951395141341e-01,1.216564246163e+05,-1.979919259450e+03,4.091917961533e+04,1.369011461596e+10,4.303457050214e+09,1.405874471797e+10,-2.398884979917e+05
2.282760000000e+07,-1.459285022935e+05,-1.648116832119e+05,0.000000000000e+00,4.433659687836e+04,1.018855068694e+00,1.529795690731e+00,1.033875539361e+00,9.947990694084e-01,9.878441589899e-01,9.951430792710e-01,1.243921802645e+05,-1.698535797607e+03,4.329481936897e+04,1.369012820601e+10,4.303462306504e+09,1.405880093010e+10,-2.499430486820e+05
2.283120000000e+07,-1.482428705169e+05,-1.676731432281e+05,0.000000000000e+00,4.491552215948e+04,1.018294086954e+00,1.529795690731e+00,1.032906545871e+00,9.947999140491e-01,9.878452665977e-01,9.951465514364e-01,1.261971156254e+05,-1.506047260361e+03,4.490667525917e+04,1.369014028903e+10,4.303467357420e+09,1.405885569141e+10,-2.563234453678e+05
2.283480000000e+07,-1.502975748493e+05,-1.702034738785e+05,0.000000000000e+00,4.544752523906e+04,1.018294086954e+00,1.529795690731e+00,1.032734152554e+00,9.948006698084e-01,9.878463338635e-01,9.951499339825e-01,1.278245242712e+05,-1.327825437048e+03,4.641246980965e+04,1.369015104268e+10,4.303472224107e+09,1.405890904139e+10,-2.624372568843e+05
2.283840000000e+07,-1.519072849146e+05,-1.721750701447e+05,0.000000000000e+00,4.584568860285e+04,1.017648411346e+00,1.529795690731e+00,1.031713544648e+00,9.948013128617e-01,9.878473236923e-01,9.951531892963e-01,1.286541598796e+05,-1.181544006523e+03,4.751425099729e+04,1.369016008399e+10,4.303476730159e+09,1.405896036906e+10,-2.746197873005e+05
2.284200000000e+07,-1.150562737268e+05,-1.296995316137e+05,0.000000000000e+00,2.374759150130e+04,1.020185758433e+00,1.529795690731e+00,1.039997976072e+00,9.947812267885e-01,9.878222484822e-01,9.951335135324e-01,4.394465648916e+04,-4.383779383447e+03,-4.648812464454e+03,1.368984319751e+10,4.303358527193e+09,1.405864031335e+10,-2.096591398917e+05
2.284560000000e+07,-7.200765627668e+04,-7.819770280600e+04,0.000000000000e+00,1.138310779765e+04,1.023858219682e+00,1.531216825911e+00,1.046311207672e+00,9.947499450024e-01,9.877822561016e-01,9.951005344604e-01,-9.085514447172e+03,-5.337222794661e+03,-2.423567625111e+04,1.368935039358e+10,4.303170091596e+09,1.405810512480e+10,-1.270354744522e+05
2.284920000000e+07,-2.593285144411e+04,-1.949652398223e+04,0.000000000000e+00,2.462729616205e+03,1.034708797339e+00,1.534631898798e+00,1.063073555142e+00,9.947023824237e-01,9.877216894052e-01,9.950487298979e-01,-7.114414016014e+04,-6.711564255593e+03,-4.722995783583e+04,1.368860174260e+10,4.302884833724e+09,1.405726604918e+10,-4.733108206705e+04
2.285280000000e+07,-7.489787740317e+03,-1.191641431950e+03,0.000000000000e+00,1.487650397649e+03,1.040087676140e+00,1.535575566718e+00,1.071286413300e+00,9.946487226288e-01,9.876552788403e-01,9.949917931782e-01,-6.503842233706e+04,-7.506798643728e+03,-5.714911033629e+04,1.368775777751e+10,4.302572106733e+09,1.405634452876e+10,-1.055828580877e+04
2.285640000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.959898951277e+02,1.049973645854e+00,1.547390901751e+00,1.078690079233e+00,9.945846549098e-01,9.875762644675e-01,9.949233046697e-01,-9.544408578455e+04,-8.578543747216e+03,-7.144450994740e+04,1.368675049052e+10,4.302200050511e+09,1.405523662579e+10,-7.067232044725e+02
2.286000000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.605628700578e+02,1.052233103728e+00,1.547758178850e+00,1.084887796327e+00,9.945291588367e-01,9.875067196699e-01,9.948640989443e-01,-8.298483180948e+04,-8.675482417315e+03,-6.971636561352e+04,1.368587793544e+10,4.301872570562e+09,1.405427878188e+10,0.000000000000e+00
2.286360000000e+07,-5.598257974292e+03,-2.076546682372e+03,0.000000000000e+00,2.905336532945e+03,1.048197569506e+00,1.547390901751e+00,1.081253105312e+00,9.945187802797e-01,9.874894191931e-01,9.948541151987e-01,1.736330013993e+04,-6.610081424243e+03,-2.962532828589e+04,1.368571337647e+10,4.301790966021e+09,1.405411554594e+10,0.000000000000e+00
2.286720000000e+07,-5.252741652057e+03,-2.303090553893e+02,0.000000000000e+00,1.857729335455e+03,1.057059286632e+00,1.547390901751e+00,1.092493242302e+00,9.944834823857e-01,9.874428366763e-01,9.948165062005e-01,-4.303580703772e+04,-7.370354041074e+03,-5.154588890448e+04,1.368515720122e+10,4.301571476081e+09,1.405350607118e+10,0.000000000000e+00
2.287080000000e+07,-8.057667517115e+03,-1.086735079980e+03,0.000000000000e+00,2.469544017025e+03,1.055760544128e+00,1.548116221194e+00,1.092791936587e+00,9.944610184731e-01,9.874103274768e-01,9.947928189059e-01,-1.460071514213e+04,-3.191630945253e+03,-3.955245602896e+04,1.368480266559e+10,4.301418260760e+09,1.405312153906e+10,0.000000000000e+00
